frame,L,R,A,event_type,hand,conservation,conservation_ok,note
600,1,0,4,HOLD,,5,True,interpolated
601,1,0,4,HOLD,,5,True,interpolated
602,1,0,4,HOLD,,5,True,interpolated
603,1,0,4,HOLD,,5,True,interpolated
604,1,0,4,HOLD,,5,True,interpolated
605,1,0,4,HOLD,,5,True,interpolated
606,0,0,5,THROW,left,5,True,chain=8 15->25
607,0,0,5,HOLD,,5,True,interpolated
608,0,0,5,HOLD,,5,True,interpolated
609,0,0,5,HOLD,,5,True,interpolated
610,0,0,5,HOLD,,5,True,interpolated
611,0,0,5,HOLD,,5,True,interpolated
612,0,0,5,HOLD,,5,True,interpolated
613,0,0,5,HOLD,,5,True,interpolated
614,0,0,5,HOLD,,5,True,interpolated
615,0,0,5,HOLD,,5,True,interpolated
616,0,0,5,HOLD,,5,True,interpolated
617,0,0,5,HOLD,,5,True,interpolated
618,0,0,5,HOLD,,5,True,interpolated
619,0,0,5,HOLD,,5,True,interpolated
620,0,0,5,HOLD,,5,True,interpolated
621,0,0,5,HOLD,,5,True,interpolated
622,0,0,5,HOLD,,5,True,interpolated
623,0,0,5,HOLD,,5,True,interpolated
624,0,0,5,HOLD,,5,True,interpolated
625,0,0,5,HOLD,,5,True,interpolated
626,0,0,5,HOLD,,5,True,interpolated
627,0,0,5,HOLD,,5,True,interpolated
628,0,0,5,HOLD,,5,True,interpolated
629,0,0,5,HOLD,,5,True,interpolated
630,0,0,5,HOLD,,5,True,interpolated
631,0,0,5,HOLD,,5,True,interpolated
632,0,0,5,HOLD,,5,True,interpolated
633,0,0,5,HOLD,,5,True,interpolated
634,0,0,5,HOLD,,5,True,interpolated
635,0,0,5,HOLD,,5,True,interpolated
636,0,0,5,HOLD,,5,True,interpolated
637,0,0,5,HOLD,,5,True,interpolated
638,0,0,5,HOLD,,5,True,interpolated
639,0,0,5,HOLD,,5,True,interpolated
640,0,0,5,HOLD,,5,True,interpolated
641,0,0,5,HOLD,,5,True,interpolated
642,0,0,5,HOLD,,5,True,interpolated
643,0,0,5,HOLD,,5,True,interpolated
644,0,1,4,CATCH,right,5,True,chain=9 22->26
645,0,1,4,HOLD,,5,True,interpolated
646,0,1,4,HOLD,,5,True,interpolated
647,0,1,4,HOLD,,5,True,interpolated
648,0,1,4,HOLD,,5,True,interpolated
649,0,1,4,HOLD,,5,True,interpolated
650,0,1,4,HOLD,,5,True,interpolated
651,0,1,4,HOLD,,5,True,interpolated
652,0,1,4,HOLD,,5,True,interpolated
653,0,1,4,HOLD,,5,True,interpolated
654,0,1,4,HOLD,,5,True,interpolated
655,0,1,4,HOLD,,5,True,interpolated
656,0,0,5,THROW,right,5,True,chain=9 22->26
657,0,0,5,HOLD,,5,True,interpolated
658,0,0,5,HOLD,,5,True,interpolated
659,0,0,5,HOLD,,5,True,interpolated
660,0,0,5,HOLD,,5,True,interpolated
661,0,0,5,HOLD,,5,True,interpolated
662,0,0,5,HOLD,,5,True,interpolated
663,0,0,5,HOLD,,5,True,interpolated
664,0,0,5,HOLD,,5,True,interpolated
665,0,0,5,HOLD,,5,True,interpolated
666,0,0,5,HOLD,,5,True,interpolated
667,0,0,5,HOLD,,5,True,interpolated
668,0,0,5,HOLD,,5,True,interpolated
669,0,0,5,HOLD,,5,True,interpolated
670,1,0,4,CATCH,left,5,True,chain=12 27->28
671,1,0,4,HOLD,,5,True,interpolated
672,1,0,4,HOLD,,5,True,interpolated
673,1,0,4,HOLD,,5,True,interpolated
674,1,0,4,HOLD,,5,True,interpolated
675,1,0,4,HOLD,,5,True,interpolated
676,1,0,4,HOLD,,5,True,interpolated
677,1,0,4,HOLD,,5,True,interpolated
678,0,0,5,THROW,left,5,True,chain=12 27->28
679,0,0,5,HOLD,,5,True,interpolated
680,0,0,5,HOLD,,5,True,interpolated
681,0,0,5,HOLD,,5,True,interpolated
682,0,0,5,HOLD,,5,True,interpolated
683,0,0,5,HOLD,,5,True,interpolated
684,0,0,5,HOLD,,5,True,interpolated
685,0,0,5,HOLD,,5,True,interpolated
686,0,0,5,HOLD,,5,True,interpolated
687,0,0,5,HOLD,,5,True,interpolated
688,0,0,5,HOLD,,5,True,interpolated
689,0,0,5,HOLD,,5,True,interpolated
690,0,0,5,HOLD,,5,True,interpolated
691,0,0,5,HOLD,,5,True,interpolated
692,0,0,5,HOLD,,5,True,interpolated
693,1,0,4,CATCH,left,5,True,chain=10 21->29
694,1,0,4,HOLD,,5,True,interpolated
695,1,0,4,HOLD,,5,True,interpolated
696,1,0,4,HOLD,,5,True,interpolated
697,1,0,4,HOLD,,5,True,interpolated
698,1,0,4,HOLD,,5,True,interpolated
699,1,0,4,HOLD,,5,True,interpolated
700,1,0,4,HOLD,,5,True,interpolated
701,0,0,5,THROW,left,5,True,chain=10 21->29
702,0,0,5,HOLD,,5,True,interpolated
703,0,0,5,HOLD,,5,True,interpolated
704,0,0,5,HOLD,,5,True,interpolated
705,0,0,5,HOLD,,5,True,interpolated
706,0,0,5,HOLD,,5,True,interpolated
707,0,0,5,HOLD,,5,True,interpolated
708,0,0,5,HOLD,,5,True,interpolated
709,0,1,4,CATCH,right,5,True,chain=3 18->30
710,0,1,4,HOLD,,5,True,interpolated
711,0,1,4,HOLD,,5,True,interpolated
712,0,1,4,HOLD,,5,True,interpolated
713,0,1,4,HOLD,,5,True,interpolated
714,0,1,4,HOLD,,5,True,interpolated
715,0,0,5,THROW,right,5,True,chain=3 18->30
716,0,0,5,HOLD,,5,True,interpolated
717,1,0,4,CATCH,left,5,True,chain=9 26->31
718,1,0,4,HOLD,,5,True,interpolated
719,1,0,4,HOLD,,5,True,interpolated
720,1,0,4,HOLD,,5,True,interpolated
721,1,0,4,HOLD,,5,True,interpolated
722,1,0,4,HOLD,,5,True,interpolated
723,1,0,4,HOLD,,5,True,interpolated
724,1,0,4,HOLD,,5,True,interpolated
725,1,0,4,HOLD,,5,True,interpolated
726,1,0,4,HOLD,,5,True,interpolated
727,1,0,4,HOLD,,5,True,interpolated
728,1,0,4,HOLD,,5,True,interpolated
729,1,0,4,HOLD,,5,True,interpolated
730,1,0,4,HOLD,,5,True,interpolated
731,0,0,5,THROW,left,5,True,chain=9 26->31
732,0,0,5,HOLD,,5,True,interpolated
733,0,0,5,HOLD,,5,True,interpolated
734,0,0,5,HOLD,,5,True,interpolated
735,0,0,5,HOLD,,5,True,interpolated
736,0,0,5,HOLD,,5,True,interpolated
737,0,0,5,HOLD,,5,True,interpolated
738,0,1,4,CATCH,right,5,True,chain=12 28->32
739,0,1,4,HOLD,,5,True,interpolated
740,0,1,4,HOLD,,5,True,interpolated
741,0,1,4,HOLD,,5,True,interpolated
742,0,1,4,HOLD,,5,True,interpolated
743,0,0,5,THROW,right,5,True,chain=12 28->32
744,0,0,5,HOLD,,5,True,interpolated
745,0,0,5,HOLD,,5,True,interpolated
746,0,0,5,HOLD,,5,True,interpolated
747,0,0,5,HOLD,,5,True,interpolated
748,0,0,5,HOLD,,5,True,interpolated
749,1,0,4,CATCH,left,5,True,chain=8 25->33
750,1,0,4,HOLD,,5,True,interpolated
751,1,0,4,HOLD,,5,True,interpolated
752,1,0,4,HOLD,,5,True,interpolated
753,1,0,4,HOLD,,5,True,interpolated
754,1,0,4,HOLD,,5,True,interpolated
755,0,0,5,THROW,left,5,True,chain=8 25->33
756,0,0,5,HOLD,,5,True,interpolated
757,0,0,5,HOLD,,5,True,interpolated
758,0,0,5,HOLD,,5,True,interpolated
759,0,0,5,HOLD,,5,True,interpolated
760,0,0,5,HOLD,,5,True,interpolated
761,0,1,4,CATCH,right,5,True,chain=10 29->34
762,0,1,4,HOLD,,5,True,interpolated
763,0,1,4,HOLD,,5,True,interpolated
764,0,1,4,HOLD,,5,True,interpolated
765,0,1,4,HOLD,,5,True,interpolated
766,0,1,4,HOLD,,5,True,interpolated
767,0,1,4,HOLD,,5,True,interpolated
768,0,1,4,HOLD,,5,True,interpolated
769,0,0,5,THROW,right,5,True,chain=10 29->34
770,0,0,5,HOLD,,5,True,interpolated
771,0,0,5,HOLD,,5,True,interpolated
772,0,0,5,HOLD,,5,True,interpolated
773,0,0,5,HOLD,,5,True,interpolated
774,0,0,5,HOLD,,5,True,interpolated
775,0,0,5,HOLD,,5,True,interpolated
776,0,0,5,HOLD,,5,True,interpolated
777,0,0,5,HOLD,,5,True,interpolated
778,0,0,5,HOLD,,5,True,interpolated
779,0,0,5,HOLD,,5,True,interpolated
780,0,0,5,HOLD,,5,True,interpolated
781,0,0,5,HOLD,,5,True,interpolated
782,0,0,5,HOLD,,5,True,interpolated
783,0,0,5,HOLD,,5,True,interpolated
784,0,0,5,HOLD,,5,True,interpolated
785,0,0,5,HOLD,,5,True,interpolated
786,0,0,5,HOLD,,5,True,interpolated
787,0,0,5,HOLD,,5,True,interpolated
788,0,0,5,HOLD,,5,True,interpolated
789,0,1,4,CATCH,right,5,True,chain=9 31->35
790,0,1,4,HOLD,,5,True,interpolated
791,0,1,4,HOLD,,5,True,interpolated
792,0,1,4,HOLD,,5,True,interpolated
793,0,1,4,HOLD,,5,True,interpolated
794,0,1,4,HOLD,,5,True,interpolated
795,0,1,4,HOLD,,5,True,interpolated
796,0,1,4,HOLD,,5,True,interpolated
797,0,1,4,HOLD,,5,True,interpolated
798,0,1,4,HOLD,,5,True,interpolated
799,0,1,4,HOLD,,5,True,interpolated
800,0,0,5,THROW,right,5,True,chain=9 31->35
801,0,0,5,HOLD,,5,True,interpolated
802,0,0,5,HOLD,,5,True,interpolated
803,0,0,5,HOLD,,5,True,interpolated
804,0,0,5,HOLD,,5,True,interpolated
805,0,0,5,HOLD,,5,True,interpolated
806,0,0,5,HOLD,,5,True,interpolated
807,0,0,5,HOLD,,5,True,interpolated
808,0,0,5,HOLD,,5,True,interpolated
809,0,0,5,HOLD,,5,True,interpolated
810,0,0,5,HOLD,,5,True,interpolated
811,0,0,5,HOLD,,5,True,interpolated
812,0,0,5,HOLD,,5,True,interpolated
813,0,0,5,HOLD,,5,True,interpolated
814,0,0,5,HOLD,,5,True,interpolated
815,0,0,5,HOLD,,5,True,interpolated
816,0,0,5,HOLD,,5,True,interpolated
817,0,0,5,HOLD,,5,True,interpolated
818,0,1,4,CATCH,right,5,True,chain=8 33->36
819,0,1,4,HOLD,,5,True,interpolated
820,0,1,4,HOLD,,5,True,interpolated
821,0,1,4,HOLD,,5,True,interpolated
822,0,1,4,HOLD,,5,True,interpolated
823,0,1,4,HOLD,,5,True,interpolated
824,0,1,4,HOLD,,5,True,interpolated
825,0,0,5,THROW,right,5,True,chain=8 33->36
826,0,0,5,HOLD,,5,True,interpolated
827,0,0,5,HOLD,,5,True,interpolated
828,0,0,5,HOLD,,5,True,interpolated
829,0,0,5,HOLD,,5,True,interpolated
830,0,0,5,HOLD,,5,True,interpolated
831,0,0,5,HOLD,,5,True,interpolated
832,0,0,5,HOLD,,5,True,interpolated
833,0,0,5,HOLD,,5,True,interpolated
834,0,0,5,HOLD,,5,True,interpolated
835,0,0,5,HOLD,,5,True,interpolated
836,0,0,5,HOLD,,5,True,interpolated
837,0,0,5,HOLD,,5,True,interpolated
838,0,0,5,HOLD,,5,True,interpolated
839,0,0,5,HOLD,,5,True,interpolated
840,0,0,5,HOLD,,5,True,interpolated
841,0,0,5,HOLD,,5,True,interpolated
842,0,0,5,HOLD,,5,True,interpolated
843,0,0,5,HOLD,,5,True,interpolated
844,0,0,5,HOLD,,5,True,interpolated
845,0,1,4,CATCH,right,5,True,chain=3 30->37
846,0,1,4,HOLD,,5,True,interpolated
847,0,1,4,HOLD,,5,True,interpolated
848,0,1,4,HOLD,,5,True,interpolated
849,0,1,4,HOLD,,5,True,interpolated
850,0,1,4,HOLD,,5,True,interpolated
851,0,1,4,HOLD,,5,True,interpolated
852,0,1,4,HOLD,,5,True,interpolated
853,0,1,4,HOLD,,5,True,interpolated
854,0,0,5,THROW,right,5,True,chain=3 30->37
855,0,0,5,HOLD,,5,True,interpolated
856,0,0,5,HOLD,,5,True,interpolated
857,0,0,5,HOLD,,5,True,interpolated
858,0,0,5,HOLD,,5,True,interpolated
859,0,0,5,HOLD,,5,True,interpolated
860,0,0,5,HOLD,,5,True,interpolated
861,0,0,5,HOLD,,5,True,interpolated
862,1,0,4,CATCH,left,5,True,chain=9 35->38
863,1,0,4,HOLD,,5,True,interpolated
864,1,0,4,HOLD,,5,True,interpolated
865,1,0,4,HOLD,,5,True,interpolated
866,1,0,4,HOLD,,5,True,interpolated
867,1,0,4,HOLD,,5,True,interpolated
868,1,0,4,HOLD,,5,True,interpolated
869,0,0,5,THROW,left,5,True,chain=9 35->38
