frame,L,R,A,event_type,hand,conservation,conservation_ok,note
582,0,1,2,CATCH,right,3,True,chain=22 40->41
583,0,1,2,HOLD,,3,True,interpolated
584,0,1,2,HOLD,,3,True,interpolated
585,0,1,2,HOLD,,3,True,interpolated
586,0,1,2,HOLD,,3,True,interpolated
587,0,1,2,HOLD,,3,True,interpolated
588,0,1,2,HOLD,,3,True,interpolated
589,0,1,2,HOLD,,3,True,interpolated
590,0,1,2,HOLD,,3,True,interpolated
591,0,0,3,THROW,right,3,True,chain=22 40->41
592,0,0,3,HOLD,,3,True,interpolated
593,0,0,3,HOLD,,3,True,interpolated
594,0,0,3,HOLD,,3,True,interpolated
595,0,0,3,HOLD,,3,True,interpolated
596,0,0,3,HOLD,,3,True,interpolated
597,0,0,3,HOLD,,3,True,interpolated
598,0,0,3,HOLD,,3,True,interpolated
599,0,0,3,HOLD,,3,True,interpolated
600,0,0,3,HOLD,,3,True,interpolated
601,0,0,3,HOLD,,3,True,interpolated
602,0,0,3,HOLD,,3,True,interpolated
603,0,0,3,HOLD,,3,True,interpolated
604,0,0,3,HOLD,,3,True,interpolated
605,0,0,3,HOLD,,3,True,interpolated
606,0,0,3,HOLD,,3,True,interpolated
607,0,0,3,HOLD,,3,True,interpolated
608,0,0,3,HOLD,,3,True,interpolated
609,0,0,3,HOLD,,3,True,interpolated
610,0,0,3,HOLD,,3,True,interpolated
611,0,0,3,HOLD,,3,True,interpolated
612,0,0,3,HOLD,,3,True,interpolated
613,0,0,3,HOLD,,3,True,interpolated
614,0,0,3,HOLD,,3,True,interpolated
615,0,0,3,HOLD,,3,True,interpolated
616,0,0,3,HOLD,,3,True,interpolated
617,0,0,3,HOLD,,3,True,interpolated
618,0,0,3,HOLD,,3,True,interpolated
619,0,0,3,HOLD,,3,True,interpolated
620,0,0,3,HOLD,,3,True,interpolated
621,0,0,3,HOLD,,3,True,interpolated
622,0,1,2,CATCH,right,3,True,chain=22 43->45
623,0,1,2,HOLD,,3,True,interpolated
624,0,1,2,HOLD,,3,True,interpolated
625,0,1,2,HOLD,,3,True,interpolated
626,0,1,2,HOLD,,3,True,interpolated
627,0,1,2,HOLD,,3,True,interpolated
628,0,1,2,HOLD,,3,True,interpolated
629,0,1,2,HOLD,,3,True,interpolated
630,0,1,2,HOLD,,3,True,interpolated
631,0,0,3,THROW,right,3,True,chain=22 43->45
632,0,0,3,HOLD,,3,True,interpolated
633,0,0,3,HOLD,,3,True,interpolated
634,0,0,3,HOLD,,3,True,interpolated
635,0,0,3,HOLD,,3,True,interpolated
636,0,0,3,HOLD,,3,True,interpolated
637,0,0,3,HOLD,,3,True,interpolated
638,0,0,3,HOLD,,3,True,interpolated
639,0,0,3,HOLD,,3,True,interpolated
640,0,0,3,HOLD,,3,True,interpolated
641,0,0,3,HOLD,,3,True,interpolated
642,0,0,3,HOLD,,3,True,interpolated
643,0,0,3,HOLD,,3,True,interpolated
644,0,0,3,HOLD,,3,True,interpolated
645,0,0,3,HOLD,,3,True,interpolated
646,0,0,3,HOLD,,3,True,interpolated
647,0,0,3,HOLD,,3,True,interpolated
648,0,0,3,HOLD,,3,True,interpolated
649,0,0,3,HOLD,,3,True,interpolated
650,0,0,3,HOLD,,3,True,interpolated
651,0,0,3,HOLD,,3,True,interpolated
652,0,0,3,HOLD,,3,True,interpolated
653,0,0,3,HOLD,,3,True,interpolated
654,0,0,3,HOLD,,3,True,interpolated
655,0,0,3,HOLD,,3,True,interpolated
656,0,0,3,HOLD,,3,True,interpolated
657,0,0,3,HOLD,,3,True,interpolated
658,0,0,3,HOLD,,3,True,interpolated
659,0,0,3,HOLD,,3,True,interpolated
660,0,0,3,HOLD,,3,True,interpolated
661,0,0,3,HOLD,,3,True,interpolated
662,0,0,3,HOLD,,3,True,interpolated
663,0,0,3,HOLD,,3,True,interpolated
664,0,0,3,HOLD,,3,True,interpolated
665,0,0,3,HOLD,,3,True,interpolated
666,0,0,3,HOLD,,3,True,interpolated
667,0,0,3,HOLD,,3,True,interpolated
668,0,0,3,HOLD,,3,True,interpolated
669,0,0,3,HOLD,,3,True,interpolated
670,1,0,2,CATCH,left,3,True,chain=22 45->46
671,1,0,2,HOLD,,3,True,interpolated
672,1,0,2,HOLD,,3,True,interpolated
673,1,0,2,HOLD,,3,True,interpolated
674,1,0,2,HOLD,,3,True,interpolated
675,1,0,2,HOLD,,3,True,interpolated
676,1,0,2,HOLD,,3,True,interpolated
677,1,0,2,HOLD,,3,True,interpolated
678,1,0,2,HOLD,,3,True,interpolated
679,0,0,3,THROW,left,3,True,chain=22 45->46
676,1,0,2,CATCH,left,3,True,chain=23 39->47
677,1,0,2,HOLD,,3,True,interpolated
678,1,0,2,HOLD,,3,True,interpolated
679,1,0,2,HOLD,,3,True,interpolated
680,1,0,2,HOLD,,3,True,interpolated
681,1,0,2,HOLD,,3,True,interpolated
682,1,0,2,HOLD,,3,True,interpolated
683,1,0,2,HOLD,,3,True,interpolated
684,1,0,2,HOLD,,3,True,interpolated
685,0,0,3,THROW,left,3,True,chain=23 39->47
686,0,0,3,HOLD,,3,True,interpolated
687,0,0,3,HOLD,,3,True,interpolated
688,0,0,3,HOLD,,3,True,interpolated
689,0,0,3,HOLD,,3,True,interpolated
690,0,0,3,HOLD,,3,True,interpolated
691,0,0,3,HOLD,,3,True,interpolated
692,0,0,3,HOLD,,3,True,interpolated
693,0,0,3,HOLD,,3,True,interpolated
694,0,0,3,HOLD,,3,True,interpolated
695,0,0,3,HOLD,,3,True,interpolated
696,0,0,3,HOLD,,3,True,interpolated
697,0,0,3,HOLD,,3,True,interpolated
698,0,0,3,HOLD,,3,True,interpolated
699,0,0,3,HOLD,,3,True,interpolated
700,0,0,3,HOLD,,3,True,interpolated
701,0,0,3,HOLD,,3,True,interpolated
702,0,0,3,HOLD,,3,True,interpolated
703,0,0,3,HOLD,,3,True,interpolated
704,0,0,3,HOLD,,3,True,interpolated
705,0,0,3,HOLD,,3,True,interpolated
706,0,0,3,HOLD,,3,True,interpolated
707,0,0,3,HOLD,,3,True,interpolated
708,0,0,3,HOLD,,3,True,interpolated
709,0,0,3,HOLD,,3,True,interpolated
710,0,0,3,HOLD,,3,True,interpolated
711,0,0,3,HOLD,,3,True,interpolated
712,0,0,3,HOLD,,3,True,interpolated
713,0,0,3,HOLD,,3,True,interpolated
714,0,0,3,HOLD,,3,True,interpolated
715,0,0,3,HOLD,,3,True,interpolated
716,0,0,3,HOLD,,3,True,interpolated
717,0,0,3,HOLD,,3,True,interpolated
718,0,0,3,HOLD,,3,True,interpolated
719,0,0,3,HOLD,,3,True,interpolated
720,0,0,3,HOLD,,3,True,interpolated
721,0,0,3,HOLD,,3,True,interpolated
722,0,0,3,HOLD,,3,True,interpolated
723,0,0,3,HOLD,,3,True,interpolated
724,0,0,3,HOLD,,3,True,interpolated
725,0,0,3,HOLD,,3,True,interpolated
726,0,0,3,HOLD,,3,True,interpolated
727,0,0,3,HOLD,,3,True,interpolated
728,0,0,3,HOLD,,3,True,interpolated
729,0,0,3,HOLD,,3,True,interpolated
730,0,0,3,HOLD,,3,True,interpolated
731,0,0,3,HOLD,,3,True,interpolated
732,0,0,3,HOLD,,3,True,interpolated
733,0,0,3,HOLD,,3,True,interpolated
734,0,0,3,HOLD,,3,True,interpolated
735,0,0,3,HOLD,,3,True,interpolated
736,0,0,3,HOLD,,3,True,interpolated
737,0,0,3,HOLD,,3,True,interpolated
738,0,0,3,HOLD,,3,True,interpolated
739,0,0,3,HOLD,,3,True,interpolated
740,0,0,3,HOLD,,3,True,interpolated
741,0,0,3,HOLD,,3,True,interpolated
742,0,0,3,HOLD,,3,True,interpolated
743,0,0,3,HOLD,,3,True,interpolated
744,0,0,3,HOLD,,3,True,interpolated
745,0,0,3,HOLD,,3,True,interpolated
746,0,0,3,HOLD,,3,True,interpolated
747,0,0,3,HOLD,,3,True,interpolated
748,0,0,3,HOLD,,3,True,interpolated
749,0,0,3,HOLD,,3,True,interpolated
750,0,0,3,HOLD,,3,True,interpolated
751,0,0,3,HOLD,,3,True,interpolated
752,0,0,3,HOLD,,3,True,interpolated
753,0,0,3,HOLD,,3,True,interpolated
754,0,0,3,HOLD,,3,True,interpolated
755,0,0,3,HOLD,,3,True,interpolated
756,0,0,3,HOLD,,3,True,interpolated
757,0,0,3,HOLD,,3,True,interpolated
758,0,0,3,HOLD,,3,True,interpolated
759,0,0,3,HOLD,,3,True,interpolated
760,0,0,3,HOLD,,3,True,interpolated
761,0,0,3,HOLD,,3,True,interpolated
762,0,0,3,HOLD,,3,True,interpolated
763,0,0,3,HOLD,,3,True,interpolated
764,0,0,3,HOLD,,3,True,interpolated
765,0,0,3,HOLD,,3,True,interpolated
766,1,0,2,CATCH,left,3,True,chain=29 51->52
767,1,0,2,HOLD,,3,True,interpolated
768,1,0,2,HOLD,,3,True,interpolated
769,1,0,2,HOLD,,3,True,interpolated
770,1,0,2,HOLD,,3,True,interpolated
771,1,0,2,HOLD,,3,True,interpolated
772,1,0,2,HOLD,,3,True,interpolated
773,1,0,2,HOLD,,3,True,interpolated
774,1,0,2,HOLD,,3,True,interpolated
775,0,0,3,THROW,left,3,True,chain=29 51->52
776,0,0,3,HOLD,,3,True,interpolated
777,0,0,3,HOLD,,3,True,interpolated
778,0,0,3,HOLD,,3,True,interpolated
779,0,0,3,HOLD,,3,True,interpolated
780,0,1,2,CATCH,right,3,True,chain=29 52->54
781,0,1,2,HOLD,,3,True,interpolated
782,0,1,2,HOLD,,3,True,interpolated
783,0,1,2,HOLD,,3,True,interpolated
784,0,1,2,HOLD,,3,True,interpolated
785,0,1,2,HOLD,,3,True,interpolated
786,0,1,2,HOLD,,3,True,interpolated
787,0,1,2,HOLD,,3,True,interpolated
788,0,1,2,HOLD,,3,True,interpolated
789,0,1,2,HOLD,,3,True,interpolated
790,0,1,2,HOLD,,3,True,interpolated
791,0,1,2,HOLD,,3,True,interpolated
792,0,1,2,HOLD,,3,True,interpolated
793,0,1,2,HOLD,,3,True,interpolated
794,0,1,2,HOLD,,3,True,interpolated
795,0,1,2,HOLD,,3,True,interpolated
796,0,1,2,HOLD,,3,True,interpolated
797,0,0,3,THROW,right,3,True,chain=29 52->54
798,0,0,3,HOLD,,3,True,interpolated
799,0,0,3,HOLD,,3,True,interpolated
800,0,0,3,HOLD,,3,True,interpolated
801,0,0,3,HOLD,,3,True,interpolated
802,0,0,3,HOLD,,3,True,interpolated
803,0,0,3,HOLD,,3,True,interpolated
804,0,0,3,HOLD,,3,True,interpolated
805,0,0,3,HOLD,,3,True,interpolated
806,0,0,3,HOLD,,3,True,interpolated
807,0,0,3,HOLD,,3,True,interpolated
808,0,0,3,HOLD,,3,True,interpolated
809,0,0,3,HOLD,,3,True,interpolated
810,0,0,3,HOLD,,3,True,interpolated
811,0,0,3,HOLD,,3,True,interpolated
812,0,0,3,HOLD,,3,True,interpolated
813,0,0,3,HOLD,,3,True,interpolated
814,0,0,3,HOLD,,3,True,interpolated
815,0,0,3,HOLD,,3,True,interpolated
816,0,0,3,HOLD,,3,True,interpolated
817,0,0,3,HOLD,,3,True,interpolated
818,0,0,3,HOLD,,3,True,interpolated
819,0,0,3,HOLD,,3,True,interpolated
820,0,0,3,HOLD,,3,True,interpolated
821,0,0,3,HOLD,,3,True,interpolated
822,0,0,3,HOLD,,3,True,interpolated
823,0,0,3,HOLD,,3,True,interpolated
824,0,0,3,HOLD,,3,True,interpolated
825,0,0,3,HOLD,,3,True,interpolated
826,0,0,3,HOLD,,3,True,interpolated
827,0,0,3,HOLD,,3,True,interpolated
828,0,0,3,HOLD,,3,True,interpolated
829,0,0,3,HOLD,,3,True,interpolated
830,0,1,2,CATCH,right,3,True,chain=29 54->59
831,0,1,2,HOLD,,3,True,interpolated
832,0,1,2,HOLD,,3,True,interpolated
833,0,1,2,HOLD,,3,True,interpolated
834,0,1,2,HOLD,,3,True,interpolated
835,0,1,2,HOLD,,3,True,interpolated
836,0,1,2,HOLD,,3,True,interpolated
837,0,1,2,HOLD,,3,True,interpolated
838,0,1,2,HOLD,,3,True,interpolated
839,0,1,2,HOLD,,3,True,interpolated
840,0,1,2,HOLD,,3,True,interpolated
841,0,1,2,HOLD,,3,True,interpolated
842,0,1,2,HOLD,,3,True,interpolated
843,0,1,2,HOLD,,3,True,interpolated
844,0,1,2,HOLD,,3,True,interpolated
845,0,1,2,HOLD,,3,True,interpolated
846,0,1,2,HOLD,,3,True,interpolated
847,0,1,2,HOLD,,3,True,interpolated
848,0,1,2,HOLD,,3,True,interpolated
849,0,1,2,HOLD,,3,True,interpolated
850,0,1,2,HOLD,,3,True,interpolated
851,0,1,2,HOLD,,3,True,interpolated
852,0,1,2,HOLD,,3,True,interpolated
853,0,1,2,HOLD,,3,True,interpolated
854,0,1,2,HOLD,,3,True,interpolated
855,0,1,2,HOLD,,3,True,interpolated
856,0,0,3,THROW,right,3,True,chain=29 54->59
839,0,1,2,CATCH,right,3,True,chain=30 53->60
840,0,1,2,HOLD,,3,True,interpolated
841,0,1,2,HOLD,,3,True,interpolated
842,0,1,2,HOLD,,3,True,interpolated
843,0,1,2,HOLD,,3,True,interpolated
844,0,1,2,HOLD,,3,True,interpolated
845,0,1,2,HOLD,,3,True,interpolated
846,0,1,2,HOLD,,3,True,interpolated
847,0,1,2,HOLD,,3,True,interpolated
848,0,1,2,HOLD,,3,True,interpolated
849,0,1,2,HOLD,,3,True,interpolated
850,0,1,2,HOLD,,3,True,interpolated
851,0,1,2,HOLD,,3,True,interpolated
852,0,1,2,HOLD,,3,True,interpolated
853,0,1,2,HOLD,,3,True,interpolated
854,0,1,2,HOLD,,3,True,interpolated
855,0,1,2,HOLD,,3,True,interpolated
856,0,1,2,HOLD,,3,True,interpolated
857,0,1,2,HOLD,,3,True,interpolated
858,0,1,2,HOLD,,3,True,interpolated
859,0,1,2,HOLD,,3,True,interpolated
860,0,0,3,THROW,right,3,True,chain=30 53->60
861,0,0,3,HOLD,,3,True,interpolated
862,0,0,3,HOLD,,3,True,interpolated
863,0,0,3,HOLD,,3,True,interpolated
864,0,0,3,HOLD,,3,True,interpolated
865,0,0,3,HOLD,,3,True,interpolated
866,0,0,3,HOLD,,3,True,interpolated
867,0,0,3,HOLD,,3,True,interpolated
868,0,0,3,HOLD,,3,True,interpolated
869,0,0,3,HOLD,,3,True,interpolated
870,0,0,3,HOLD,,3,True,interpolated
871,0,0,3,HOLD,,3,True,interpolated
872,0,0,3,AMBIG_H26_RECLASSIFIED_HAND_TRANSITION,unknown,3,True,chain=29 59->61
873,0,0,3,HOLD,,3,True,interpolated
874,0,0,3,HOLD,,3,True,interpolated
875,0,0,3,HOLD,,3,True,interpolated
876,0,0,3,HOLD,,3,True,interpolated
877,0,0,3,HOLD,,3,True,interpolated
878,0,0,3,HOLD,,3,True,interpolated
879,0,0,3,HOLD,,3,True,interpolated
880,0,0,3,HOLD,,3,True,interpolated
881,0,0,3,HOLD,,3,True,interpolated
882,0,0,3,HOLD,,3,True,interpolated
883,0,0,3,HOLD,,3,True,interpolated
884,0,0,3,HOLD,,3,True,interpolated
885,0,0,3,HOLD,,3,True,interpolated
886,0,0,3,HOLD,,3,True,interpolated
887,0,0,3,HOLD,,3,True,interpolated
888,0,0,3,HOLD,,3,True,interpolated
889,0,0,3,HOLD,,3,True,interpolated
890,0,0,3,HOLD,,3,True,interpolated
891,0,0,3,HOLD,,3,True,interpolated
892,0,0,3,HOLD,,3,True,interpolated
893,0,0,3,HOLD,,3,True,interpolated
894,0,0,3,HOLD,,3,True,interpolated
895,0,0,3,HOLD,,3,True,interpolated
896,0,0,3,HOLD,,3,True,interpolated
897,0,0,3,HOLD,,3,True,interpolated
898,0,0,3,HOLD,,3,True,interpolated
899,0,0,3,HOLD,,3,True,interpolated
900,0,0,3,HOLD,,3,True,interpolated
901,0,0,3,HOLD,,3,True,interpolated
902,0,0,3,HOLD,,3,True,interpolated
903,0,0,3,HOLD,,3,True,interpolated
904,0,0,3,HOLD,,3,True,interpolated
905,0,0,3,HOLD,,3,True,interpolated
906,0,0,3,HOLD,,3,True,interpolated
907,0,0,3,HOLD,,3,True,interpolated
908,0,0,3,HOLD,,3,True,interpolated
909,0,0,3,HOLD,,3,True,interpolated
910,0,0,3,HOLD,,3,True,interpolated
911,0,0,3,HOLD,,3,True,interpolated
912,0,0,3,HOLD,,3,True,interpolated
913,0,0,3,HOLD,,3,True,interpolated
914,0,0,3,HOLD,,3,True,interpolated
915,0,0,3,HOLD,,3,True,interpolated
916,0,0,3,HOLD,,3,True,interpolated
917,0,0,3,HOLD,,3,True,interpolated
918,0,0,3,HOLD,,3,True,interpolated
919,0,0,3,HOLD,,3,True,interpolated
920,0,0,3,HOLD,,3,True,interpolated
921,0,0,3,HOLD,,3,True,interpolated
922,0,0,3,HOLD,,3,True,interpolated
923,0,0,3,HOLD,,3,True,interpolated
924,0,0,3,HOLD,,3,True,interpolated
925,0,0,3,HOLD,,3,True,interpolated
926,0,0,3,HOLD,,3,True,interpolated
927,0,0,3,HOLD,,3,True,interpolated
928,0,0,3,HOLD,,3,True,interpolated
929,0,0,3,HOLD,,3,True,interpolated
930,0,0,3,HOLD,,3,True,interpolated
931,0,0,3,HOLD,,3,True,interpolated
932,0,0,3,HOLD,,3,True,interpolated
933,0,0,3,HOLD,,3,True,interpolated
934,0,0,3,HOLD,,3,True,interpolated
935,0,0,3,HOLD,,3,True,interpolated
936,0,0,3,HOLD,,3,True,interpolated
937,0,0,3,HOLD,,3,True,interpolated
938,0,0,3,HOLD,,3,True,interpolated
939,0,0,3,HOLD,,3,True,interpolated
940,0,0,3,HOLD,,3,True,interpolated
941,0,0,3,HOLD,,3,True,interpolated
942,0,0,3,HOLD,,3,True,interpolated
943,0,0,3,HOLD,,3,True,interpolated
944,0,0,3,HOLD,,3,True,interpolated
945,0,0,3,HOLD,,3,True,interpolated
946,0,0,3,HOLD,,3,True,interpolated
947,0,0,3,HOLD,,3,True,interpolated
948,0,1,2,CATCH,right,3,True,chain=34 62->66
949,0,1,2,HOLD,,3,True,interpolated
950,0,1,2,HOLD,,3,True,interpolated
951,0,1,2,HOLD,,3,True,interpolated
952,0,1,2,HOLD,,3,True,interpolated
953,0,1,2,HOLD,,3,True,interpolated
954,0,1,2,HOLD,,3,True,interpolated
955,0,1,2,HOLD,,3,True,interpolated
956,0,1,2,HOLD,,3,True,interpolated
957,0,0,3,THROW,right,3,True,chain=34 62->66
958,0,0,3,HOLD,,3,True,interpolated
959,0,0,3,HOLD,,3,True,interpolated
960,0,0,3,HOLD,,3,True,interpolated
961,0,0,3,HOLD,,3,True,interpolated
962,0,0,3,HOLD,,3,True,interpolated
963,0,0,3,HOLD,,3,True,interpolated
964,0,1,2,CATCH,right,3,True,chain=30 64->68
965,0,1,2,HOLD,,3,True,interpolated
966,0,1,2,HOLD,,3,True,interpolated
967,0,1,2,HOLD,,3,True,interpolated
968,0,1,2,HOLD,,3,True,interpolated
969,0,1,2,HOLD,,3,True,interpolated
970,0,0,3,THROW,right,3,True,chain=30 64->68
971,0,0,3,HOLD,,3,True,interpolated
972,0,0,3,HOLD,,3,True,interpolated
973,0,0,3,HOLD,,3,True,interpolated
974,0,0,3,HOLD,,3,True,interpolated
975,0,0,3,HOLD,,3,True,interpolated
976,0,0,3,HOLD,,3,True,interpolated
977,0,0,3,HOLD,,3,True,interpolated
978,0,0,3,HOLD,,3,True,interpolated
979,0,0,3,HOLD,,3,True,interpolated
980,0,0,3,HOLD,,3,True,interpolated
981,0,0,3,HOLD,,3,True,interpolated
982,0,0,3,HOLD,,3,True,interpolated
983,0,0,3,HOLD,,3,True,interpolated
984,0,0,3,HOLD,,3,True,interpolated
985,0,0,3,HOLD,,3,True,interpolated
986,0,0,3,HOLD,,3,True,interpolated
987,0,0,3,HOLD,,3,True,interpolated
988,0,0,3,HOLD,,3,True,interpolated
989,0,0,3,HOLD,,3,True,interpolated
990,0,0,3,HOLD,,3,True,interpolated
991,0,0,3,HOLD,,3,True,interpolated
992,0,0,3,HOLD,,3,True,interpolated
993,0,0,3,HOLD,,3,True,interpolated
994,0,0,3,HOLD,,3,True,interpolated
995,0,0,3,HOLD,,3,True,interpolated
996,0,0,3,HOLD,,3,True,interpolated
997,0,0,3,HOLD,,3,True,interpolated
998,0,0,3,HOLD,,3,True,interpolated
999,0,0,3,HOLD,,3,True,interpolated
1000,0,0,3,HOLD,,3,True,interpolated
1001,0,0,3,HOLD,,3,True,interpolated
1002,0,0,3,HOLD,,3,True,interpolated
1003,0,0,3,HOLD,,3,True,interpolated
1004,0,0,3,HOLD,,3,True,interpolated
1005,0,0,3,HOLD,,3,True,interpolated
1006,0,0,3,HOLD,,3,True,interpolated
1007,0,0,3,HOLD,,3,True,interpolated
1008,0,0,3,HOLD,,3,True,interpolated
1009,0,0,3,HOLD,,3,True,interpolated
1010,0,0,3,HOLD,,3,True,interpolated
1011,0,0,3,HOLD,,3,True,interpolated
1012,0,0,3,HOLD,,3,True,interpolated
1013,0,0,3,HOLD,,3,True,interpolated
1014,0,0,3,HOLD,,3,True,interpolated
1015,0,1,2,CATCH,right,3,True,chain=30 68->71
1016,0,1,2,HOLD,,3,True,interpolated
1017,0,1,2,HOLD,,3,True,interpolated
1018,0,1,2,HOLD,,3,True,interpolated
1019,0,1,2,HOLD,,3,True,interpolated
1020,0,1,2,HOLD,,3,True,interpolated
1021,0,1,2,HOLD,,3,True,interpolated
1022,0,1,2,HOLD,,3,True,interpolated
1023,0,1,2,HOLD,,3,True,interpolated
1024,0,1,2,HOLD,,3,True,interpolated
1025,0,1,2,HOLD,,3,True,interpolated
1026,0,1,2,HOLD,,3,True,interpolated
1027,0,1,2,HOLD,,3,True,interpolated
1028,0,1,2,HOLD,,3,True,interpolated
1029,0,0,3,THROW,right,3,True,chain=30 68->71
1030,0,0,3,HOLD,,3,True,interpolated
1031,0,0,3,HOLD,,3,True,interpolated
1032,0,0,3,HOLD,,3,True,interpolated
1033,0,0,3,HOLD,,3,True,interpolated
1034,0,0,3,HOLD,,3,True,interpolated
1035,0,0,3,HOLD,,3,True,interpolated
1036,0,0,3,HOLD,,3,True,interpolated
1037,0,0,3,HOLD,,3,True,interpolated
1038,0,0,3,HOLD,,3,True,interpolated
1039,0,0,3,HOLD,,3,True,interpolated
1040,0,0,3,HOLD,,3,True,interpolated
1041,0,0,3,HOLD,,3,True,interpolated
1042,0,0,3,HOLD,,3,True,interpolated
1043,0,0,3,HOLD,,3,True,interpolated
1044,0,0,3,HOLD,,3,True,interpolated
1045,0,0,3,HOLD,,3,True,interpolated
1046,0,0,3,HOLD,,3,True,interpolated
1047,0,0,3,HOLD,,3,True,interpolated
1048,0,0,3,HOLD,,3,True,interpolated
1049,0,0,3,HOLD,,3,True,interpolated
1050,1,0,2,CATCH,left,3,True,chain=37 70->74
1051,1,0,2,HOLD,,3,True,interpolated
1052,1,0,2,HOLD,,3,True,interpolated
1053,1,0,2,HOLD,,3,True,interpolated
1054,1,0,2,HOLD,,3,True,interpolated
1055,1,0,2,HOLD,,3,True,interpolated
1056,0,0,3,THROW,left,3,True,chain=37 70->74
1050,0,1,2,CATCH,right,3,True,chain=39 72->73
1051,0,1,2,HOLD,,3,True,interpolated
1052,0,1,2,HOLD,,3,True,interpolated
1053,0,1,2,HOLD,,3,True,interpolated
1054,0,0,3,THROW,right,3,True,chain=39 72->73
